,Timestamp,TEMP,TEMP1,WDIR,WDIR1,RHUM,RHUM1,WSPD,WSPD1,MP25_validado,MP25_preliminar,MP25_no_validado
0,2022-01-01 01:00:00,15.1225,,184.449,,0.237583,,1.86197,,3.0,,
1,2022-01-01 02:00:00,14.0492,,180.856,,0.23875,,1.48135,,5.0,,
2,2022-01-01 03:00:00,13.155,,171.097,,0.235,,1.09304,,5.0,,
3,2022-01-01 04:00:00,12.5592,,172.197,,0.232083,,1.02534,,6.0,,
4,2022-01-01 05:00:00,12.1033,,172.82,,0.2315,,0.99098,,5.0,,
5,2022-01-01 06:00:00,12.8242,,175.893,,0.235083,,1.29519,,5.0,,
6,2022-01-01 07:00:00,15.1933,,189.302,,0.240333,,1.57872,,4.0,,
7,2022-01-01 08:00:00,16.9292,,199.431,,0.23775,,1.75661,,5.0,,
8,2022-01-01 09:00:00,19.4433,,189.192,,0.23375,,1.35019,,3.0,,
9,2022-01-01 10:00:00,21.5633,,205.06,,0.236333,,1.69747,,1.0,,
10,2022-01-01 11:00:00,23.6775,,195.444,,0.239333,,1.49716,,1.0,,
11,2022-01-01 12:00:00,25.5925,,213.288,,0.245333,,1.46223,,4.0,,
12,2022-01-01 13:00:00,27.2192,,219.681,,0.248167,,1.13395,,6.0,,
13,2022-01-01 14:00:00,28.9375,,210.731,,0.254833,,1.56139,,5.0,,
14,2022-01-01 15:00:00,29.3417,,245.451,,0.253583,,2.19744,,4.0,,
15,2022-01-01 16:00:00,29.1325,,253.926,,0.252417,,3.19052,,1.0,,
16,2022-01-01 17:00:00,27.6825,,253.897,,0.25075,,3.6177,,1.0,,
17,2022-01-01 18:00:00,26.5375,,251.989,,0.245917,,3.2993,,3.0,,
18,2022-01-01 19:00:00,24.3625,,253.507,,0.239417,,2.89741,,3.0,,
19,2022-01-01 20:00:00,20.7208,,244.322,,0.2335,,3.04062,,3.0,,
20,2022-01-01 21:00:00,18.9383,,245.191,,0.235917,,2.57544,,4.0,,
21,2022-01-01 22:00:00,17.8175,,247.488,,0.236833,,1.42426,,2.0,,
22,2022-01-01 23:00:00,16.86,,243.113,,0.238083,,1.33374,,1.0,,
23,2022-01-02 00:00:00,16.1792,,212.358,,0.23775,,1.08291,,1.0,,
24,2022-01-02 01:00:00,15.605,,171.411,,0.239417,,1.01064,,4.0,,
25,2022-01-02 02:00:00,15.2975,,169.943,,0.24025,,1.21351,,4.0,,
26,2022-01-02 03:00:00,14.6267,,152.083,,0.239583,,0.945112,,3.0,,
27,2022-01-02 04:00:00,14.0458,,186.105,,0.238583,,0.980225,,5.0,,
28,2022-01-02 05:00:00,13.3375,,188.641,,0.237,,0.912927,,4.0,,
29,2022-01-02 06:00:00,13.9258,,189.453,,0.237917,,0.922338,,7.0,,
30,2022-01-02 07:00:00,16.4875,,197.386,,0.236917,,1.25275,,5.0,,
31,2022-01-02 08:00:00,18.2958,,257.819,,0.235333,,0.59519,,6.0,,
32,2022-01-02 09:00:00,20.6475,,293.523,,0.23325,,1.12191,,5.0,,
33,2022-01-02 10:00:00,23.1242,,259.689,,0.238333,,1.1202,,7.0,,
34,2022-01-02 11:00:00,25.4817,,259.357,,0.245167,,1.03475,,8.0,,
35,2022-01-02 12:00:00,27.4392,,305.77,,0.246,,1.07438,,9.0,,
36,2022-01-02 13:00:00,28.6075,,281.246,,0.251167,,1.45806,,4.0,,
37,2022-01-02 14:00:00,29.8925,,237.597,,0.25625,,2.06821,,2.0,,
38,2022-01-02 15:00:00,30.2825,,237.242,,0.257917,,2.31536,,2.0,,
39,2022-01-02 16:00:00,30.6775,,218.021,,0.25575,,1.92602,,1.0,,
40,2022-01-02 17:00:00,30.1617,,249.457,,0.259655,,2.88614,,1.0,,
41,2022-01-02 18:00:00,28.6792,,251.837,,0.254,,3.49527,,3.0,,
42,2022-01-02 19:00:00,26.0425,,247.453,,0.242667,,3.55264,,5.0,,
43,2022-01-02 20:00:00,23.7967,,230.358,,0.23625,,2.38454,,2.0,,
44,2022-01-02 21:00:00,22.6492,,213.565,,0.233917,,2.7418,,2.0,,
45,2022-01-02 22:00:00,20.9325,,212.895,,0.232333,,2.6482,,3.0,,
46,2022-01-02 23:00:00,19.5442,,206.183,,0.234583,,2.05639,,1.0,,
47,2022-01-03 00:00:00,18.5283,,188.678,,0.236333,,2.10811,,1.0,,
48,2022-01-03 01:00:00,17.6883,,198.866,,0.235917,,2.00203,,1.0,,
49,2022-01-03 02:00:00,16.8067,,187.687,,0.237833,,1.52297,,2.0,,
50,2022-01-03 03:00:00,16.1783,,170.277,,0.239167,,1.49393,,3.0,,
51,2022-01-03 04:00:00,15.6633,,165.572,,0.24175,,1.65248,,2.0,,
52,2022-01-03 05:00:00,15.5308,,163.165,,0.2405,,1.82899,,2.0,,
53,2022-01-03 06:00:00,15.4517,,172.265,,0.24125,,1.66228,,5.0,,
54,2022-01-03 07:00:00,16.6442,,170.399,,0.235833,,1.70677,,6.0,,
55,2022-01-03 08:00:00,18.8375,,164.072,,0.236833,,1.55001,,10.0,,
56,2022-01-03 09:00:00,21.48,,202.952,,0.234091,,1.33794,,7.0,,
57,2022-01-03 10:00:00,24.2067,,207.425,,0.238917,,1.09028,,5.0,,
58,2022-01-03 11:00:00,26.615,,246.737,,0.247833,,1.2989,,3.0,,
59,2022-01-03 12:00:00,29.1283,,279.882,,0.25175,,0.58268,,1.0,,
60,2022-01-03 13:00:00,30.8058,,230.59,,0.254583,,1.58572,,1.0,,
61,2022-01-03 14:00:00,31.6692,,238.329,,0.257,,2.21227,,1.0,,
62,2022-01-03 15:00:00,31.4083,,252.684,,0.255417,,3.69132,,3.0,,
63,2022-01-03 16:00:00,30.8292,,247.388,,0.25725,,3.98408,,6.0,,
64,2022-01-03 17:00:00,29.9792,,255.452,,0.258417,,3.93832,,3.0,,
65,2022-01-03 18:00:00,28.1858,,254.034,,0.251,,3.74683,,1.0,,
66,2022-01-03 19:00:00,26.105,,252.851,,0.242167,,2.9767,,1.0,,
67,2022-01-03 20:00:00,23.42,,241.199,,0.235833,,2.54124,,3.0,,
68,2022-01-03 21:00:00,22.0183,,236.294,,0.233417,,1.86902,,5.0,,
69,2022-01-03 22:00:00,21.0317,,209.643,,0.231917,,2.15525,,3.0,,
70,2022-01-03 23:00:00,19.7133,,209.375,,0.233917,,2.17762,,4.0,,
71,2022-01-04 00:00:00,18.4883,,205.629,,0.236417,,2.3291,,6.0,,
72,2022-01-04 01:00:00,17.4667,,207.439,,0.239083,,2.06846,,4.0,,
73,2022-01-04 02:00:00,16.7708,,205.291,,0.238833,,2.25454,,5.0,,
74,2022-01-04 03:00:00,16.0592,,185.933,,0.239833,,1.49605,,3.0,,
75,2022-01-04 04:00:00,15.6492,,186.891,,0.24,,1.55868,,5.0,,
76,2022-01-04 05:00:00,15.7467,,170.7,,0.23925,,1.34299,,6.0,,
77,2022-01-04 06:00:00,16.3467,,191.836,,0.23875,,1.87493,,5.0,,
78,2022-01-04 07:00:00,16.8433,,185.735,,0.237,,2.11793,,5.0,,
79,2022-01-04 08:00:00,17.8325,,200.025,,0.236583,,2.50993,,3.0,,
80,2022-01-04 09:00:00,19.0917,,210.442,,0.233583,,2.76279,,1.0,,
81,2022-01-04 10:00:00,21.1008,,201.521,,0.234417,,2.51347,,6.0,,
82,2022-01-04 11:00:00,23.8342,,210.684,,0.239,,2.56072,,6.0,,
83,2022-01-04 12:00:00,26.4942,,215.438,,0.2435,,2.72515,,3.0,,
84,2022-01-04 13:00:00,28.1533,,211.139,,0.253333,,2.12993,,1.0,,
85,2022-01-04 14:00:00,29.84,,220.492,,0.253333,,1.81032,,3.0,,
86,2022-01-04 15:00:00,30.95,,222.151,,0.260583,,1.82445,,3.0,,
87,2022-01-04 16:00:00,31.7025,,210.699,,0.256167,,1.81587,,3.0,,
88,2022-01-04 17:00:00,31.4308,,186.03,,0.256333,,2.31851,,4.0,,
89,2022-01-04 18:00:00,30.8183,,199.427,,0.255333,,2.55417,,4.0,,
90,2022-01-04 19:00:00,28.915,,229.421,,0.250583,,2.2295,,8.0,,
91,2022-01-04 20:00:00,25.4217,,257.95,,0.24025,,1.70973,,13.0,,
92,2022-01-04 21:00:00,23.8167,,245.045,,0.23575,,1.45406,,9.0,,
93,2022-01-04 22:00:00,22.8433,,232.886,,0.234083,,1.17054,,15.0,,
94,2022-01-04 23:00:00,21.5758,,224.787,,0.232167,,0.891058,,5.0,,
95,2022-01-05 00:00:00,20.2758,,256.457,,0.234,,0.569241,,8.0,,
96,2022-01-05 01:00:00,19.0533,,290.334,,0.235083,,0.459976,,10.0,,
97,2022-01-05 02:00:00,18.1117,,305.697,,0.237417,,0.169978,,10.0,,
98,2022-01-05 03:00:00,18.68,,201.364,,0.23675,,0.911084,,7.0,,
99,2022-01-05 04:00:00,18.0217,,187.969,,0.236667,,1.16989,,7.0,,
100,2022-01-05 05:00:00,17.225,,185.922,,0.237,,1.04082,,5.0,,
101,2022-01-05 06:00:00,17.2417,,192.135,,0.235583,,1.45793,,10.0,,
102,2022-01-05 07:00:00,18.9158,,192.386,,0.233417,,1.74736,,11.0,,
103,2022-01-05 08:00:00,20.8733,,181.019,,0.232583,,1.37357,,9.0,,
104,2022-01-05 09:00:00,22.7125,,204.471,,0.2355,,1.46441,,10.0,,
105,2022-01-05 10:00:00,24.9717,,234.281,,0.243167,,1.155,,9.0,,
106,2022-01-05 11:00:00,27.2042,,208.847,,0.248167,,1.30374,,7.0,,
107,2022-01-05 12:00:00,29.2575,,228.259,,0.252833,,1.89104,,10.0,,
108,2022-01-05 13:00:00,30.9717,,199.716,,0.256083,,1.56084,,7.0,,
109,2022-01-05 14:00:00,32.0325,,214.535,,0.25675,,1.89467,,7.0,,
110,2022-01-05 15:00:00,33.0517,,199.215,,0.253583,,1.80975,,5.0,,
111,2022-01-05 16:00:00,33.8542,,194.978,,0.25325,,1.89353,,8.0,,
112,2022-01-05 17:00:00,33.3775,,224.743,,0.250833,,1.89011,,7.0,,
113,2022-01-05 18:00:00,30.9008,,255.485,,0.25625,,3.85494,,5.0,,
114,2022-01-05 19:00:00,28.0292,,251.043,,0.247917,,3.48931,,6.0,,
115,2022-01-05 20:00:00,24.7825,,248.002,,0.238667,,2.87514,,10.0,,
116,2022-01-05 21:00:00,23.225,,258.751,,0.234667,,2.09741,,7.0,,
117,2022-01-05 22:00:00,22.0792,,259.191,,0.232833,,1.58183,,8.0,,
118,2022-01-05 23:00:00,20.7933,,266.248,,0.232667,,0.961368,,8.0,,
119,2022-01-06 00:00:00,19.8208,,260.991,,0.234083,,0.649646,,8.0,,
120,2022-01-06 01:00:00,19.1179,,261.488,,0.23475,,0.840276,,8.0,,
121,2022-01-06 02:00:00,17.8975,,266.536,,0.2375,,0.833955,,5.0,,
122,2022-01-06 03:00:00,16.7233,,263.78,,0.238,,0.893618,,4.0,,
123,2022-01-06 04:00:00,15.4108,,269.44,,0.240583,,0.992322,,7.0,,
124,2022-01-06 05:00:00,14.4825,,270.831,,0.238917,,1.05225,,8.0,,
125,2022-01-06 06:00:00,14.6017,,260.474,,0.238667,,1.09513,,8.0,,
126,2022-01-06 07:00:00,17.2675,,243.586,,0.236,,1.11333,,6.0,,
127,2022-01-06 08:00:00,20.4267,,258.304,,0.233819,,0.575157,,22.0,,
128,2022-01-06 09:00:00,22.2883,,265.774,,0.235,,1.0967,,7.0,,
129,2022-01-06 10:00:00,24.4242,,268.021,,0.239583,,1.29155,,7.0,,
130,2022-01-06 11:00:00,26.565,,289.493,,0.2445,,1.17802,,10.0,,
131,2022-01-06 12:00:00,29.0475,,232.731,,0.252,,1.50242,,7.0,,
132,2022-01-06 13:00:00,30.4492,,225.831,,0.256833,,1.83375,,6.0,,
133,2022-01-06 14:00:00,31.2625,,248.048,,0.254417,,1.9253,,5.0,,
134,2022-01-06 15:00:00,32.0283,,245.989,,0.2555,,2.17257,,10.0,,
135,2022-01-06 16:00:00,31.9792,,245.585,,0.253417,,2.78385,,8.0,,
136,2022-01-06 17:00:00,31.0342,,260.898,,0.254417,,3.33612,,6.0,,
137,2022-01-06 18:00:00,29.3792,,259.41,,0.251667,,3.73426,,7.0,,
138,2022-01-06 19:00:00,26.5183,,250.786,,0.242917,,3.39569,,7.0,,
139,2022-01-06 20:00:00,23.6083,,252.586,,0.233833,,2.19694,,12.0,,
140,2022-01-06 21:00:00,22.0417,,260.696,,0.231083,,1.74432,,12.0,,
141,2022-01-06 22:00:00,20.7367,,251.547,,0.231333,,1.70335,,9.0,,
142,2022-01-06 23:00:00,19.6833,,236.686,,0.233333,,1.11768,,11.0,,
143,2022-01-07 00:00:00,18.2783,,269.686,,0.235667,,1.03761,,11.0,,
144,2022-01-07 01:00:00,16.9733,,242.682,,0.235417,,1.19083,,7.0,,
145,2022-01-07 02:00:00,15.7867,,214.016,,0.240083,,0.304009,,8.0,,
146,2022-01-07 03:00:00,15.5642,,251.938,,0.240667,,0.863227,,6.0,,
147,2022-01-07 04:00:00,14.4067,,272.353,,0.23775,,0.670806,,5.0,,
148,2022-01-07 05:00:00,13.9383,,284.606,,0.23575,,0.714325,,11.0,,
149,2022-01-07 06:00:00,14.2542,,260.973,,0.239833,,0.855877,,8.0,,
150,2022-01-07 07:00:00,17.2908,,222.295,,0.234,,0.887444,,7.0,,
151,2022-01-07 08:00:00,20.0117,,246.08,,0.231583,,1.26003,,9.0,,
152,2022-01-07 09:00:00,22.4892,,220.684,,0.234083,,1.46413,,10.0,,
153,2022-01-07 10:00:00,25.3442,,217.618,,0.236583,,1.43361,,15.0,,
154,2022-01-07 11:00:00,27.5767,,231.36,,0.24475,,1.6906,,10.0,,
155,2022-01-07 12:00:00,30.5083,,226.46,,0.250417,,1.97172,,12.0,,
156,2022-01-07 13:00:00,32.2717,,195.814,,0.251917,,2.84897,,11.0,,
157,2022-01-07 14:00:00,33.7492,,216.663,,0.247833,,1.87438,,11.0,,
158,2022-01-07 15:00:00,34.8208,,231.97,,0.247917,,1.64309,,7.0,,
159,2022-01-07 16:00:00,36.0342,,222.317,,1.12292,,1.46163,,8.0,,
160,2022-01-07 17:00:00,35.3258,,234.676,,6.811,,2.48915,,7.0,,
161,2022-01-07 18:00:00,32.675,,247.26,,0.2505,,3.48732,,7.0,,
162,2022-01-07 19:00:00,29.9375,,259.331,,0.248167,,2.52319,,9.0,,
163,2022-01-07 20:00:00,26.5625,,266.389,,0.240167,,1.86023,,9.0,,
164,2022-01-07 21:00:00,24.4917,,291.252,,0.23575,,0.339297,,11.0,,
165,2022-01-07 22:00:00,23.1158,,40.5003,,0.232667,,0.479764,,14.0,,
166,2022-01-07 23:00:00,22.455,,66.8279,,0.23175,,0.753015,,16.0,,
167,2022-01-08 00:00:00,21.465,,47.877,,0.230083,,0.957056,,18.0,,
168,2022-01-08 01:00:00,20.2158,,1.33486,,0.231833,,0.934405,,13.0,,
169,2022-01-08 02:00:00,19.0208,,11.344,,0.233667,,0.926254,,8.0,,
170,2022-01-08 03:00:00,18.475,,326.577,,0.235417,,0.444282,,11.0,,
171,2022-01-08 04:00:00,17.11,,290.759,,0.236,,0.932056,,7.0,,
172,2022-01-08 05:00:00,15.95,,278.862,,0.240167,,0.50506,,4.0,,
173,2022-01-08 06:00:00,16.5317,,33.0204,,0.236917,,0.867034,,6.0,,
174,2022-01-08 07:00:00,18.7592,,29.109,,0.233417,,1.10679,,11.0,,
175,2022-01-08 08:00:00,20.6025,,29.3942,,0.2315,,1.60679,,11.0,,
176,2022-01-08 09:00:00,21.6258,,5.55219,,0.232818,,1.98634,,8.0,,
177,2022-01-08 10:00:00,21.4783,,351.405,,0.232917,,3.2382,,14.0,,
178,2022-01-08 11:00:00,22.0608,,357.007,,0.233917,,3.24394,,14.0,,
179,2022-01-08 12:00:00,23.2875,,356.376,,0.238167,,3.17708,,8.0,,
180,2022-01-08 13:00:00,24.6725,,355.163,,0.239333,,2.82877,,4.0,,
181,2022-01-08 14:00:00,25.7808,,358.262,,0.244167,,2.77746,,6.0,,
182,2022-01-08 15:00:00,26.905,,342.972,,0.245583,,2.53617,,8.0,,
183,2022-01-08 16:00:00,27.2533,,2.02298,,0.249333,,2.89729,,4.0,,
184,2022-01-08 17:00:00,27.5325,,354.336,,0.251667,,2.56644,,3.0,,
185,2022-01-08 18:00:00,27.1142,,357.095,,0.249333,,2.67346,,6.0,,
186,2022-01-08 19:00:00,24.7467,,341.579,,0.239,,2.37925,,7.0,,
187,2022-01-08 20:00:00,22.1367,,272.521,,0.231833,,2.08149,,11.0,,
188,2022-01-08 21:00:00,19.1608,,251.052,,0.235167,,2.51398,,6.0,,
189,2022-01-08 22:00:00,17.9983,,253.078,,0.235333,,1.89369,,4.0,,
190,2022-01-08 23:00:00,17.1633,,259.577,,0.237083,,1.58579,,4.0,,
191,2022-01-09 00:00:00,16.6483,,286.044,,0.23675,,0.994044,,5.0,,
192,2022-01-09 01:00:00,16.27,,280.979,,0.237,,0.860876,,3.0,,
193,2022-01-09 02:00:00,16.2317,,254.476,,0.238333,,0.987114,,3.0,,
194,2022-01-09 03:00:00,15.8475,,256.706,,0.239,,1.06662,,3.0,,
195,2022-01-09 04:00:00,16.1775,,231.272,,0.237083,,0.334391,,4.0,,
196,2022-01-09 05:00:00,16.4608,,40.6689,,0.236244,,0.33544,,6.0,,
197,2022-01-09 06:00:00,16.6317,,20.0212,,0.236917,,0.756763,,5.0,,
198,2022-01-09 07:00:00,16.9683,,355.029,,0.237417,,1.11816,,5.0,,
199,2022-01-09 08:00:00,17.2333,,336.643,,0.236167,,1.34884,,5.0,,
200,2022-01-09 09:00:00,17.6325,,327.54,,0.236833,,1.50068,,8.0,,
201,2022-01-09 10:00:00,18.4358,,318.59,,0.234167,,1.58916,,9.0,,
202,2022-01-09 11:00:00,19.6392,,348.839,,0.233667,,1.36917,,5.0,,
203,2022-01-09 12:00:00,22.2542,,42.4624,,0.237333,,1.60918,,2.0,,
204,2022-01-09 13:00:00,23.8375,,17.8005,,0.2405,,1.28737,,5.0,,
205,2022-01-09 14:00:00,26.4,,9.35306,,0.248833,,0.874728,,6.0,,
206,2022-01-09 15:00:00,28.0617,,306.688,,0.250417,,0.869475,,5.0,,
207,2022-01-09 16:00:00,28.9133,,252.288,,0.25275,,1.72179,,5.0,,
208,2022-01-09 17:00:00,29.6425,,322.892,,0.255084,,1.04008,,5.0,,
209,2022-01-09 18:00:00,29.3475,,252.538,,0.251917,,2.46467,,4.0,,
210,2022-01-09 19:00:00,26.615,,251.928,,0.242917,,3.01188,,6.0,,
211,2022-01-09 20:00:00,23.5775,,256.097,,0.235,,2.51254,,4.0,,
212,2022-01-09 21:00:00,21.2683,,245.132,,0.231,,2.3168,,8.0,,
213,2022-01-09 22:00:00,19.9183,,251.768,,0.231583,,1.40784,,5.0,,
214,2022-01-09 23:00:00,18.8575,,250.016,,0.235833,,1.41112,,1.0,,
215,2022-01-10 00:00:00,18.1933,,241.827,,0.2355,,1.04829,,7.0,,
216,2022-01-10 01:00:00,17.7875,,285.085,,0.234667,,0.684815,,4.0,,
217,2022-01-10 02:00:00,17.8342,,184.096,,0.237917,,1.39163,,1.0,,
218,2022-01-10 03:00:00,17.1683,,186.19,,0.23475,,1.54916,,3.0,,
219,2022-01-10 04:00:00,16.3908,,166.271,,0.2355,,1.40206,,4.0,,
220,2022-01-10 05:00:00,15.86,,164.378,,0.237251,,1.29096,,3.0,,
221,2022-01-10 06:00:00,15.715,,159.912,,0.236333,,0.779695,,3.0,,
222,2022-01-10 07:00:00,18.0058,,166.726,,0.233667,,0.931945,,3.0,,
223,2022-01-10 08:00:00,19.1575,,189.645,,0.231667,,0.992125,,6.0,,
224,2022-01-10 09:00:00,19.9158,,232.587,,0.23125,,1.08012,,4.0,,
225,2022-01-10 10:00:00,22.8067,,111.081,,0.236333,,0.126332,,4.0,,
226,2022-01-10 11:00:00,25.0633,,274.371,,0.24225,,0.551807,,7.0,,
227,2022-01-10 12:00:00,27.41,,235.919,,0.24675,,1.55035,,4.0,,
228,2022-01-10 13:00:00,28.97,,236.145,,0.248833,,2.08087,,4.0,,
229,2022-01-10 14:00:00,30.9508,,209.31,,0.253667,,1.4205,,4.0,,
230,2022-01-10 15:00:00,31.7842,,209.849,,0.255667,,1.30907,,4.0,,
231,2022-01-10 16:00:00,32.6867,,187.831,,0.249333,,1.62131,,4.0,,
232,2022-01-10 17:00:00,32.0833,,187.864,,0.252833,,1.59421,,7.0,,
233,2022-01-10 18:00:00,28.8417,,245.806,,0.248083,,3.62923,,4.0,,
234,2022-01-10 19:00:00,26.45,,256.718,,0.240417,,2.6998,,2.0,,
235,2022-01-10 20:00:00,23.875,,282.106,,0.2355,,2.09692,,6.0,,
236,2022-01-10 21:00:00,22.0625,,298.568,,0.232083,,1.04359,,5.0,,
237,2022-01-10 22:00:00,21.3408,,258.779,,0.230417,,1.01896,,4.0,,
238,2022-01-10 23:00:00,20.3533,,264.62,,0.231083,,1.02353,,4.0,,
239,2022-01-11 00:00:00,19.7008,,295.289,,0.231667,,0.598315,,7.0,,
240,2022-01-11 01:00:00,18.9558,,291.454,,0.234167,,0.443905,,14.0,,
241,2022-01-11 02:00:00,18.1092,,302.679,,0.234583,,0.516873,,16.0,,
242,2022-01-11 03:00:00,17.5392,,333.344,,0.2375,,0.101363,,13.0,,
243,2022-01-11 04:00:00,16.775,,348.945,,0.235917,,0.568503,,8.0,,
244,2022-01-11 05:00:00,16.1817,,325.159,,0.23725,,0.485881,,7.0,,
245,2022-01-11 06:00:00,16.3467,,15.6903,,0.236333,,0.850873,,6.0,,
246,2022-01-11 07:00:00,18.3325,,304.05,,0.235,,1.00747,,6.0,,
247,2022-01-11 08:00:00,20.345,,314.397,,0.231833,,0.929923,,6.0,,
248,2022-01-11 09:00:00,23.0375,,299.363,,0.237083,,0.885883,,9.0,,
249,2022-01-11 10:00:00,25.5317,,277.443,,0.24325,,0.744988,,9.0,,
250,2022-01-11 11:00:00,27.3208,,285.932,,0.247667,,1.73238,,7.0,,
251,2022-01-11 12:00:00,29.1258,,256.906,,0.25025,,2.0377,,9.0,,
252,2022-01-11 13:00:00,30.3492,,253.064,,0.25275,,2.3598,,5.0,,
253,2022-01-11 14:00:00,31.3817,,263.984,,0.252833,,2.32048,,7.0,,
254,2022-01-11 15:00:00,32.3975,,250.379,,0.251917,,2.2476,,7.0,,
255,2022-01-11 16:00:00,32.9133,,247.755,,0.2525,,1.95314,,6.0,,
256,2022-01-11 17:00:00,32.0108,,260.599,,0.255833,,2.8845,,4.0,,
257,2022-01-11 18:00:00,30.0025,,276.307,,0.253333,,3.08479,,3.0,,
258,2022-01-11 19:00:00,27.5758,,267.35,,0.245583,,2.58375,,5.0,,
259,2022-01-11 20:00:00,24.585,,253.502,,0.237,,2.2881,,9.0,,
260,2022-01-11 21:00:00,22.8033,,260.076,,0.232917,,2.03859,,10.0,,
261,2022-01-11 22:00:00,21.6858,,267.018,,0.230917,,1.46355,,6.0,,
262,2022-01-11 23:00:00,20.8508,,249.712,,0.230333,,1.19616,,7.0,,
263,2022-01-12 00:00:00,19.8342,,255.07,,0.23175,,1.53727,,6.0,,
264,2022-01-12 01:00:00,18.5067,,251.766,,0.234,,1.54738,,5.0,,
265,2022-01-12 02:00:00,17.4917,,257.405,,0.236167,,1.23434,,3.0,,
266,2022-01-12 03:00:00,16.6925,,288.968,,0.23775,,0.945503,,3.0,,
267,2022-01-12 04:00:00,15.95,,249.193,,0.238667,,1.2608,,3.0,,
268,2022-01-12 05:00:00,15.4358,,253.139,,0.239917,,0.984594,,2.0,,
269,2022-01-12 06:00:00,15.6092,,248.26,,0.238417,,1.16006,,2.0,,
270,2022-01-12 07:00:00,18.1358,,271.159,,0.233167,,0.718355,,3.0,,
271,2022-01-12 08:00:00,20.4733,,341.241,,0.231167,,0.348364,,10.0,,
272,2022-01-12 09:00:00,22.2675,,289.787,,0.234667,,1.18177,,8.0,,
273,2022-01-12 10:00:00,24.2275,,295.415,,0.239583,,1.27345,,5.0,,
274,2022-01-12 11:00:00,26.2933,,284.603,,0.246583,,1.42638,,1.0,,
275,2022-01-12 12:00:00,28.2625,,260.77,,0.248333,,1.98491,,1.0,,
276,2022-01-12 13:00:00,29.7183,,252.887,,0.251583,,2.31291,,7.0,,
277,2022-01-12 14:00:00,30.0358,,246.557,,0.252667,,3.07438,,6.0,,
278,2022-01-12 15:00:00,30.5617,,259.11,,0.252,,2.99525,,4.0,,
279,2022-01-12 16:00:00,30.6767,,252.14,,0.253084,,3.25565,,4.0,,
280,2022-01-12 17:00:00,30.355,,253.691,,0.253583,,3.09875,,3.0,,
281,2022-01-12 18:00:00,29.2683,,252.513,,0.25175,,3.36952,,3.0,,
282,2022-01-12 19:00:00,26.0458,,268.435,,0.239583,,3.31998,,5.0,,
283,2022-01-12 20:00:00,23.27,,255.178,,0.233667,,2.07996,,6.0,,
284,2022-01-12 21:00:00,21.1767,,261.116,,0.230833,,1.82582,,6.0,,
285,2022-01-12 22:00:00,19.7208,,264.821,,0.232583,,1.45707,,6.0,,
286,2022-01-12 23:00:00,18.36,,261.423,,0.234417,,1.99371,,6.0,,
287,2022-01-13 00:00:00,17.2783,,248.461,,0.235583,,2.02842,,7.0,,
288,2022-01-13 01:00:00,16.7308,,242.903,,0.235917,,1.19912,,6.0,,
289,2022-01-13 02:00:00,16.1117,,228.266,,0.239583,,1.22193,,7.0,,
290,2022-01-13 03:00:00,15.3408,,236.092,,0.238417,,1.53125,,7.0,,
291,2022-01-13 04:00:00,14.7125,,230.148,,0.237667,,1.33635,,4.0,,
292,2022-01-13 05:00:00,14.4467,,232.721,,0.239917,,1.27892,,4.0,,
293,2022-01-13 06:00:00,14.8333,,251.278,,0.23775,,0.910874,,6.0,,
294,2022-01-13 07:00:00,17.3633,,287.093,,0.23375,,0.827798,,7.0,,
295,2022-01-13 08:00:00,18.2608,,272.802,,0.233417,,1.24718,,10.0,,
296,2022-01-13 09:00:00,19.9808,,272.36,,0.234,,0.860448,,25.0,,
297,2022-01-13 10:00:00,21.3525,,274.985,,0.233333,,1.53176,,62.0,,
298,2022-01-13 11:00:00,23.5992,,303.55,,0.24,,0.91569,,35.0,,
299,2022-01-13 12:00:00,25.7258,,277.983,,0.244167,,1.32523,,38.0,,
300,2022-01-13 13:00:00,27.2542,,245.376,,0.247333,,1.88939,,8.0,,
301,2022-01-13 14:00:00,28.4983,,300.034,,0.251417,,1.48399,,7.0,,
302,2022-01-13 15:00:00,29.815,,259.961,,0.256,,1.621,,6.0,,
303,2022-01-13 16:00:00,30.6667,,249.439,,0.254583,,1.81735,,8.0,,
304,2022-01-13 17:00:00,30.1142,,239.788,,0.253583,,2.81957,,6.0,,
305,2022-01-13 18:00:00,27.2217,,248.098,,0.247583,,4.13479,,9.0,,
306,2022-01-13 19:00:00,24.8717,,252.062,,0.240333,,3.48034,,9.0,,
307,2022-01-13 20:00:00,22.8325,,251.817,,0.233167,,1.68616,,6.0,,
308,2022-01-13 21:00:00,21.4908,,247.013,,0.231083,,2.0073,,8.0,,
309,2022-01-13 22:00:00,20.5783,,219.357,,0.23125,,1.79236,,8.0,,
310,2022-01-13 23:00:00,19.3525,,223.439,,0.2335,,1.49037,,8.0,,
311,2022-01-14 00:00:00,18.5458,,202.889,,0.235,,1.28833,,5.0,,
312,2022-01-14 01:00:00,17.6325,,186.668,,0.237,,1.14212,,5.0,,
313,2022-01-14 02:00:00,16.445,,149.06,,0.237167,,0.812738,,4.0,,
314,2022-01-14 03:00:00,16.0467,,177.051,,0.236833,,1.43763,,3.0,,
315,2022-01-14 04:00:00,15.2475,,171.727,,0.240083,,1.55515,,2.0,,
316,2022-01-14 05:00:00,14.7292,,184.762,,0.23975,,1.41177,,6.0,,
